event_date,composite_figi,open,high,low,close,adj_close,split_factor,dividend
2020-01-16,BBG000N9MNX3,493.7500,514.4600,492.1700,513.4900,102.6980,1.000000,0.0000
2020-01-17,BBG000N9MNX3,507.6100,515.6700,503.1600,510.5000,102.1000,1.000000,0.0000
2020-01-21,BBG000N9MNX3,530.2500,548.5800,528.4100,547.2000,109.4400,1.000000,0.0000
2020-01-22,BBG000N9MNX3,571.8900,594.5000,559.1000,569.5600,113.9120,1.000000,0.0000
2020-01-23,BBG000N9MNX3,564.2500,582.0000,555.6000,572.2000,114.4400,1.000000,0.0000
2020-01-24,BBG000N9MNX3,570.6300,573.8600,554.2600,564.8200,112.9640,1.000000,0.0000
2020-01-27,BBG000N9MNX3,541.9900,564.4400,539.2800,558.0200,111.6040,1.000000,0.0000
2020-01-28,BBG000N9MNX3,568.4900,576.8100,558.0800,566.9000,113.3800,1.000000,0.0000
2020-01-29,BBG000N9MNX3,575.6900,589.8000,567.4300,580.9900,116.1980,1.000000,0.0000
2020-01-30,BBG000N9MNX3,632.4200,650.8800,618.0000,640.8100,128.1620,1.000000,0.0000
2020-01-31,BBG000N9MNX3,640.0000,653.0000,632.5200,650.5700,130.1140,1.000000,0.0000
2020-02-03,BBG000N9MNX3,673.6900,786.1400,673.5200,780.0000,156.0000,1.000000,0.0000
2020-02-04,BBG000N9MNX3,882.9600,968.9900,833.8800,887.0600,177.4120,1.000000,0.0000
2020-02-05,BBG000N9MNX3,823.2600,845.9800,704.1100,734.7000,146.9400,1.000000,0.0000
2020-02-06,BBG000N9MNX3,699.9200,795.8300,687.0000,748.9600,149.7920,1.000000,0.0000
2020-02-07,BBG000N9MNX3,730.5500,769.7500,730.0000,748.0700,149.6140,1.000000,0.0000
2020-02-10,BBG000N9MNX3,800.0000,819.9900,752.4000,771.2800,154.2560,1.000000,0.0000
2020-02-11,BBG000N9MNX3,768.7900,783.5100,758.0000,774.3800,154.8760,1.000000,0.0000
2020-02-12,BBG000N9MNX3,777.8700,789.7500,763.3700,767.2900,153.4580,1.000000,0.0000
2020-02-13,BBG000N9MNX3,741.8400,818.0000,735.0000,804.0000,160.8000,1.000000,0.0000
2020-02-14,BBG000N9MNX3,787.2200,812.9700,785.5000,800.0300,160.0060,1.000000,0.0000
2020-02-18,BBG000N9MNX3,841.6000,860.0000,832.3600,858.4000,171.6800,1.000000,0.0000
2020-02-19,BBG000N9MNX3,923.5000,944.7800,901.0200,917.4200,183.4840,1.000000,0.0000
2020-02-20,BBG000N9MNX3,911.9500,912.0000,859.9400,899.4100,179.8820,1.000000,0.0000
2020-02-21,BBG000N9MNX3,906.9800,913.0600,880.4500,901.0000,180.2000,1.000000,0.0000
2020-02-24,BBG000N9MNX3,839.0000,863.5000,822.2000,833.7900,166.7580,1.000000,0.0000
2020-02-25,BBG000N9MNX3,849.0000,856.6000,787.0000,799.9100,159.9820,1.000000,0.0000
2020-02-26,BBG000N9MNX3,782.5000,813.3100,776.1100,778.8000,155.7600,1.000000,0.0000
2020-02-27,BBG000N9MNX3,730.0000,739.7700,669.0000,679.0000,135.8000,1.000000,0.0000
2020-02-28,BBG000N9MNX3,629.7000,690.5200,611.5200,667.9900,133.5980,1.000000,0.0000
2020-03-02,BBG000N9MNX3,711.2600,743.6900,686.6700,743.6200,148.7240,1.000000,0.0000
2020-03-03,BBG000N9MNX3,805.0000,806.9800,716.1100,745.5100,149.1020,1.000000,0.0000
2020-03-04,BBG000N9MNX3,763.9600,766.5200,724.7300,749.5000,149.9000,1.000000,0.0000
2020-03-05,BBG000N9MNX3,723.7700,745.7500,718.0700,724.5400,144.9080,1.000000,0.0000
2020-03-06,BBG000N9MNX3,690.0000,707.0000,684.2700,703.4800,140.6960,1.000000,0.0000
2020-03-09,BBG000N9MNX3,605.3900,663.0000,605.0000,608.0000,121.6000,1.000000,0.0000
2020-03-10,BBG000N9MNX3,659.4300,668.0000,608.0000,645.3300,129.0660,1.000000,0.0000
2020-03-11,BBG000N9MNX3,640.2000,653.5800,613.0000,634.2300,126.8460,1.000000,0.0000
2020-03-12,BBG000N9MNX3,580.8900,594.5000,546.2500,560.5500,112.1100,1.000000,0.0000
2020-03-13,BBG000N9MNX3,595.0000,607.5700,502.0000,546.6200,109.3240,1.000000,0.0000
2020-03-16,BBG000N9MNX3,469.5000,494.8700,442.1700,445.0700,89.0140,1.000000,0.0000
2020-03-17,BBG000N9MNX3,440.0100,471.8500,396.0000,430.2000,86.0400,1.000000,0.0000
2020-03-18,BBG000N9MNX3,389.0000,404.8600,350.5100,361.2200,72.2440,1.000000,0.0000
2020-03-19,BBG000N9MNX3,374.7000,452.0000,358.4600,427.6400,85.5280,1.000000,0.0000
2020-03-20,BBG000N9MNX3,438.2000,477.0000,425.7900,427.5300,85.5060,1.000000,0.0000
2020-03-23,BBG000N9MNX3,433.6000,442.0000,410.5000,434.2900,86.8580,1.000000,0.0000
2020-03-24,BBG000N9MNX3,477.3000,513.6900,474.0000,505.0000,101.0000,1.000000,0.0000
2020-03-25,BBG000N9MNX3,545.2500,557.0000,511.1100,539.2500,107.8500,1.000000,0.0000
2020-03-26,BBG000N9MNX3,547.3900,560.0000,512.2500,528.1600,105.6320,1.000000,0.0000
2020-03-27,BBG000N9MNX3,505.0000,525.8000,494.0300,514.3600,102.8720,1.000000,0.0000
2020-03-30,BBG000N9MNX3,510.2600,516.6500,491.2300,502.1300,100.4260,1.000000,0.0000
2020-03-31,BBG000N9MNX3,501.2500,542.9600,497.0000,524.0000,104.8000,1.000000,0.0000
2020-04-01,BBG000N9MNX3,504.0000,513.9500,475.1000,481.5600,96.3120,1.000000,0.0000
2020-04-02,BBG000N9MNX3,481.0300,494.2600,446.4000,454.4700,90.8940,1.000000,0.0000
2020-04-03,BBG000N9MNX3,509.5000,515.4900,468.3900,480.0100,96.0020,1.000000,0.0000
2020-04-06,BBG000N9MNX3,511.2000,521.0000,497.9600,516.2400,103.2480,1.000000,0.0000
2020-04-07,BBG000N9MNX3,545.0000,565.0000,532.3400,545.4500,109.0900,1.000000,0.0000
2020-04-08,BBG000N9MNX3,554.2000,557.2100,533.3300,548.8400,109.7680,1.000000,0.0000
2020-04-09,BBG000N9MNX3,562.0900,575.1800,557.1100,573.0000,114.6000,1.000000,0.0000
2020-04-13,BBG000N9MNX3,590.1600,652.0000,580.5300,650.9500,130.1900,1.000000,0.0000
2020-04-14,BBG000N9MNX3,698.9700,741.8800,692.4300,709.8900,141.9780,1.000000,0.0000
2020-04-15,BBG000N9MNX3,742.0000,753.1300,710.0000,729.8300,145.9660,1.000000,0.0000
2020-04-16,BBG000N9MNX3,716.9400,759.4500,706.7200,745.2100,149.0420,1.000000,0.0000
2020-04-17,BBG000N9MNX3,772.2800,774.9500,747.6600,753.8900,150.7780,1.000000,0.0000
2020-04-20,BBG000N9MNX3,732.7000,765.5700,712.2100,746.3600,149.2720,1.000000,0.0000
2020-04-21,BBG000N9MNX3,730.1200,753.3300,673.7900,686.7200,137.3440,1.000000,0.0000
2020-04-22,BBG000N9MNX3,703.9800,734.0000,688.7100,732.1100,146.4220,1.000000,0.0000
2020-04-23,BBG000N9MNX3,727.6000,734.0000,703.1300,705.6300,141.1260,1.000000,0.0000
2020-04-24,BBG000N9MNX3,710.8100,730.7300,698.1800,725.1500,145.0300,1.000000,0.0000
2020-04-27,BBG000N9MNX3,737.6100,799.4900,735.0000,798.7500,159.7500,1.000000,0.0000
2020-04-28,BBG000N9MNX3,795.6400,805.0000,756.6900,769.1200,153.8240,1.000000,0.0000
2020-04-29,BBG000N9MNX3,790.1700,803.2000,783.1600,800.5100,160.1020,1.000000,0.0000
2020-04-30,BBG000N9MNX3,855.1900,869.8200,763.5000,781.8800,156.3760,1.000000,0.0000
2020-05-01,BBG000N9MNX3,755.0000,772.7700,683.0400,701.3200,140.2640,1.000000,0.0000
2020-05-04,BBG000N9MNX3,701.0000,762.0000,698.0000,761.1900,152.2380,1.000000,0.0000
2020-05-05,BBG000N9MNX3,789.7900,798.9200,762.1800,768.2100,153.6420,1.000000,0.0000
2020-05-06,BBG000N9MNX3,776.5000,789.8000,761.1100,782.5800,156.5160,1.000000,0.0000
2020-05-07,BBG000N9MNX3,777.2100,796.4000,772.3500,780.0400,156.0080,1.000000,0.0000
2020-05-08,BBG000N9MNX3,793.7700,824.0000,787.0100,819.4200,163.8840,1.000000,0.0000
2020-05-11,BBG000N9MNX3,790.5100,824.0000,785.0000,811.2900,162.2580,1.000000,0.0000
2020-05-12,BBG000N9MNX3,827.0000,843.2900,808.0000,809.4100,161.8820,1.000000,0.0000
2020-05-13,BBG000N9MNX3,820.8300,826.0000,763.3000,790.9600,158.1920,1.000000,0.0000
2020-05-14,BBG000N9MNX3,780.0000,803.3600,764.0000,803.3300,160.6660,1.000000,0.0000
2020-05-15,BBG000N9MNX3,790.3500,805.0500,786.5500,799.1700,159.8340,1.000000,0.0000
2020-05-18,BBG000N9MNX3,827.7800,834.7200,803.8800,813.6300,162.7260,1.000000,0.0000
2020-05-19,BBG000N9MNX3,815.1700,822.0700,806.0800,808.0100,161.6020,1.000000,0.0000
2020-05-20,BBG000N9MNX3,820.5000,826.0000,811.8000,815.5600,163.1120,1.000000,0.0000
2020-05-21,BBG000N9MNX3,816.0000,832.5000,796.0000,827.6000,165.5200,1.000000,0.0000
2020-05-22,BBG000N9MNX3,822.1700,831.7800,812.0000,816.8800,163.3760,1.000000,0.0000
2020-05-26,BBG000N9MNX3,834.5000,834.6000,815.7100,818.8700,163.7740,1.000000,0.0000
2020-05-27,BBG000N9MNX3,820.8600,827.7100,785.0000,820.2300,164.0460,1.000000,0.0000
2020-05-28,BBG000N9MNX3,813.5100,824.7500,801.6900,805.8100,161.1620,1.000000,0.0000
2020-05-29,BBG000N9MNX3,808.7500,835.0000,804.2100,835.0000,167.0000,1.000000,0.0000
2020-06-01,BBG000N9MNX3,858.0000,899.0000,854.1000,898.1000,179.6200,1.000000,0.0000
2020-06-02,BBG000N9MNX3,894.7000,908.6600,871.0000,881.5600,176.3120,1.000000,0.0000
2020-06-03,BBG000N9MNX3,888.1200,897.9400,880.1000,882.9600,176.5920,1.000000,0.0000
2020-06-04,BBG000N9MNX3,889.8800,895.7500,858.4400,864.3800,172.8760,1.000000,0.0000
2020-06-05,BBG000N9MNX3,877.8400,886.5200,866.2000,885.6600,177.1320,1.000000,0.0000
2020-06-08,BBG000N9MNX3,919.0000,950.0000,909.1600,949.9200,189.9840,1.000000,0.0000
2020-06-09,BBG000N9MNX3,940.0100,954.4400,923.9300,940.6700,188.1340,1.000000,0.0000
2020-06-10,BBG000N9MNX3,991.8800,1027.4800,982.5000,1025.0500,205.0100,1.000000,0.0000
2020-06-11,BBG000N9MNX3,990.2000,1018.9600,972.0000,972.8400,194.5680,1.000000,0.0000
2020-06-12,BBG000N9MNX3,980.0000,987.9800,912.6000,935.2800,187.0560,1.000000,0.0000
2020-06-15,BBG000N9MNX3,917.7900,998.8400,908.5000,990.9000,198.1800,1.000000,0.0000
2020-06-16,BBG000N9MNX3,1011.8500,1012.8800,962.3900,982.1300,196.4260,1.000000,0.0000
2020-06-17,BBG000N9MNX3,987.7100,1005.0000,982.5700,991.7900,198.3580,1.000000,0.0000
2020-06-18,BBG000N9MNX3,1003.0000,1019.2000,994.4700,1003.9600,200.7920,1.000000,0.0000
2020-06-19,BBG000N9MNX3,1012.7800,1015.9700,991.3400,1000.9000,200.1800,1.000000,0.0000
2020-06-22,BBG000N9MNX3,999.9500,1008.8800,990.0200,994.3200,198.8640,1.000000,0.0000
2020-06-23,BBG000N9MNX3,998.8800,1012.0000,994.0100,1001.7800,200.3560,1.000000,0.0000
2020-06-24,BBG000N9MNX3,994.1100,1000.8800,953.1400,960.8500,192.1700,1.000000,0.0000
2020-06-25,BBG000N9MNX3,954.2700,985.9800,937.1500,985.9800,197.1960,1.000000,0.0000
2020-06-26,BBG000N9MNX3,994.7800,995.0000,954.8700,959.7400,191.9480,1.000000,0.0000
2020-06-29,BBG000N9MNX3,969.0100,1010.0000,948.5201,1009.3500,201.8700,1.000000,0.0000
2020-06-30,BBG000N9MNX3,1006.5000,1087.6900,1003.7300,1079.8100,215.9620,1.000000,0.0000
2020-07-01,BBG000N9MNX3,1083.0000,1135.3300,1080.5000,1119.6300,223.9260,1.000000,0.0000
2020-07-02,BBG000N9MNX3,1221.4800,1228.0000,1185.6000,1208.6600,241.7320,1.000000,0.0000
2020-07-06,BBG000N9MNX3,1276.6900,1377.7900,1266.0400,1371.5800,274.3160,1.000000,0.0000
2020-07-07,BBG000N9MNX3,1405.0100,1429.5000,1336.7100,1389.8600,277.9720,1.000000,0.0000
2020-07-08,BBG000N9MNX3,1405.0000,1417.2600,1311.3400,1365.8800,273.1760,1.000000,0.0000
2020-07-09,BBG000N9MNX3,1396.9900,1408.5600,1351.2800,1394.2800,278.8560,1.000000,0.0000
2020-07-10,BBG000N9MNX3,1396.0000,1548.9200,1376.0100,1544.6500,308.9300,1.000000,0.0000
2020-07-13,BBG000N9MNX3,1659.0000,1794.9900,1471.1100,1497.0600,299.4120,1.000000,0.0000
2020-07-14,BBG000N9MNX3,1556.0000,1590.0000,1431.0000,1516.8000,303.3600,1.000000,0.0000
2020-07-15,BBG000N9MNX3,1543.0000,1550.0000,1457.0000,1546.0100,309.2020,1.000000,0.0000
2020-07-16,BBG000N9MNX3,1477.1600,1531.7100,1466.0000,1500.6400,300.1280,1.000000,0.0000
2020-07-17,BBG000N9MNX3,1513.4500,1537.5100,1490.0000,1500.8400,300.1680,1.000000,0.0000
2020-07-20,BBG000N9MNX3,1519.0100,1650.0000,1488.0000,1643.0000,328.6000,1.000000,0.0000
2020-07-21,BBG000N9MNX3,1639.9300,1675.0000,1558.0000,1568.3600,313.6720,1.000000,0.0000
2020-07-22,BBG000N9MNX3,1599.0000,1626.4200,1562.0000,1592.3300,318.4660,1.000000,0.0000
2020-07-23,BBG000N9MNX3,1678.9500,1689.0000,1480.7700,1513.0700,302.6140,1.000000,0.0000
2020-07-24,BBG000N9MNX3,1416.0100,1465.0000,1366.5401,1417.0000,283.4000,1.000000,0.0000
2020-07-27,BBG000N9MNX3,1435.0000,1547.9400,1413.0003,1539.6000,307.9200,1.000000,0.0000
2020-07-28,BBG000N9MNX3,1504.0000,1564.7000,1474.4200,1476.4900,295.2980,1.000000,0.0000
2020-07-29,BBG000N9MNX3,1501.0000,1534.8100,1487.0000,1499.1100,299.8220,1.000000,0.0000
2020-07-30,BBG000N9MNX3,1488.0000,1513.2400,1471.0000,1487.4900,297.4980,1.000000,0.0000
2020-07-31,BBG000N9MNX3,1515.0000,1517.0500,1420.9800,1430.7600,286.1520,1.000000,0.0000
2020-08-03,BBG000N9MNX3,1449.2000,1509.8101,1444.3844,1485.0000,297.0000,1.000000,0.0000
2020-08-04,BBG000N9MNX3,1495.0100,1527.4100,1462.0000,1487.0000,297.4000,1.000000,0.0000
2020-08-05,BBG000N9MNX3,1492.9900,1499.8384,1468.3100,1485.0200,297.0040,1.000000,0.0000
2020-08-06,BBG000N9MNX3,1490.8300,1517.3100,1477.2600,1489.5800,297.9160,1.000000,0.0000
2020-08-07,BBG000N9MNX3,1499.5365,1499.7500,1415.0100,1452.7100,290.5420,1.000000,0.0000
2020-08-10,BBG000N9MNX3,1448.0000,1457.5000,1385.8400,1418.5700,283.7140,1.000000,0.0000
2020-08-11,BBG000N9MNX3,1396.0000,1420.0000,1365.0000,1374.3900,274.8780,1.000000,0.0000
2020-08-12,BBG000N9MNX3,1470.0000,1585.0000,1435.0000,1554.7600,310.9520,1.000000,0.0000
2020-08-13,BBG000N9MNX3,1611.0000,1651.1800,1567.2600,1621.0000,324.2000,1.000000,0.0000
2020-08-14,BBG000N9MNX3,1664.9900,1668.8000,1626.6400,1650.7100,330.1420,1.000000,0.0000
2020-08-17,BBG000N9MNX3,1677.0000,1845.8600,1672.8300,1835.6400,367.1280,1.000000,0.0000
2020-08-18,BBG000N9MNX3,1898.9900,1923.9000,1845.1100,1887.0900,377.4180,1.000000,0.0000
2020-08-19,BBG000N9MNX3,1865.0000,1911.0000,1841.2100,1878.5300,375.7060,1.000000,0.0000
2020-08-20,BBG000N9MNX3,1860.6800,2021.9900,1857.0600,2001.8300,400.3660,1.000000,0.0000
2020-08-21,BBG000N9MNX3,2044.7600,2095.4900,2025.0500,2049.9800,409.9960,1.000000,0.0000
2020-08-24,BBG000N9MNX3,2126.2750,2129.0000,1927.5200,2014.2000,402.8400,1.000000,0.0000
2020-08-25,BBG000N9MNX3,1974.8900,2027.9500,1968.0000,2023.3400,404.6680,1.000000,0.0000
2020-08-26,BBG000N9MNX3,2060.0000,2166.0000,2053.6291,2153.1700,430.6340,1.000000,0.0000
2020-08-27,BBG000N9MNX3,2180.4600,2295.6000,2142.5000,2238.7500,447.7500,1.000000,0.0000
2020-08-28,BBG000N9MNX3,2295.1200,2318.4900,2186.5200,2213.4000,442.6800,1.000000,0.0000
2020-08-31,BBG000N9MNX3,444.6100,500.1400,440.1100,498.3200,498.3200,5.000000,0.0000
2020-09-01,BBG000N9MNX3,502.1400,502.4900,470.5100,475.0500,475.0500,1.000000,0.0000
2020-09-02,BBG000N9MNX3,478.9900,479.0400,405.1206,447.3700,447.3700,1.000000,0.0000
2020-09-03,BBG000N9MNX3,407.2300,431.8000,402.0000,407.0000,407.0000,1.000000,0.0000
2020-09-04,BBG000N9MNX3,402.8100,428.0000,372.0201,418.3200,418.3200,1.000000,0.0000
2020-09-08,BBG000N9MNX3,356.0000,368.7400,329.8800,330.2100,330.2100,1.000000,0.0000
2020-09-09,BBG000N9MNX3,356.6000,369.0000,341.5100,366.2800,366.2800,1.000000,0.0000
2020-09-10,BBG000N9MNX3,386.2100,398.9900,360.5600,371.3400,371.3400,1.000000,0.0000
2020-09-11,BBG000N9MNX3,381.9400,382.5000,360.5000,372.7200,372.7200,1.000000,0.0000
2020-09-14,BBG000N9MNX3,380.9500,420.0000,373.3000,419.6200,419.6200,1.000000,0.0000
2020-09-15,BBG000N9MNX3,436.5600,461.9400,430.7000,449.7600,449.7600,1.000000,0.0000
2020-09-16,BBG000N9MNX3,439.8700,457.7900,435.3100,441.7600,441.7600,1.000000,0.0000
2020-09-17,BBG000N9MNX3,415.6000,437.7900,408.0001,423.4300,423.4300,1.000000,0.0000
2020-09-18,BBG000N9MNX3,447.9400,451.0000,428.8000,442.1500,442.1500,1.000000,0.0000
2020-09-21,BBG000N9MNX3,453.1300,455.6800,407.0700,449.3900,449.3900,1.000000,0.0000
2020-09-22,BBG000N9MNX3,429.6000,437.7600,417.6001,424.2300,424.2300,1.000000,0.0000
2020-09-23,BBG000N9MNX3,405.1600,412.1500,375.8801,380.3600,380.3600,1.000000,0.0000
2020-09-24,BBG000N9MNX3,363.8000,399.5000,351.3000,387.7900,387.7900,1.000000,0.0000
2020-09-25,BBG000N9MNX3,393.4700,408.7323,391.3000,407.3400,407.3400,1.000000,0.0000
2020-09-28,BBG000N9MNX3,424.6200,428.0800,415.5500,421.2000,421.2000,1.000000,0.0000
2020-09-29,BBG000N9MNX3,416.0000,428.5000,411.6000,419.0700,419.0700,1.000000,0.0000
2020-09-30,BBG000N9MNX3,421.3200,433.9300,420.4700,429.0100,429.0100,1.000000,0.0000
2020-10-01,BBG000N9MNX3,440.7600,448.8800,434.4200,448.1600,448.1600,1.000000,0.0000
2020-10-02,BBG000N9MNX3,421.3900,439.1300,415.0000,415.0900,415.0900,1.000000,0.0000
2020-10-05,BBG000N9MNX3,423.3500,433.6400,419.3300,425.6800,425.6800,1.000000,0.0000
2020-10-06,BBG000N9MNX3,423.7900,428.7799,406.0500,413.9800,413.9800,1.000000,0.0000
2020-10-07,BBG000N9MNX3,419.8700,429.9000,413.8450,425.3000,425.3000,1.000000,0.0000
2020-10-08,BBG000N9MNX3,438.4400,439.0000,425.3000,425.9200,425.9200,1.000000,0.0000
2020-10-09,BBG000N9MNX3,430.1300,434.5899,426.4601,434.0000,434.0000,1.000000,0.0000
2020-10-12,BBG000N9MNX3,442.0000,448.7400,438.5800,442.3000,442.3000,1.000000,0.0000
2020-10-13,BBG000N9MNX3,443.3500,448.8900,436.6000,446.6500,446.6500,1.000000,0.0000
2020-10-14,BBG000N9MNX3,449.7800,465.9000,447.3500,461.3000,461.3000,1.000000,0.0000
2020-10-15,BBG000N9MNX3,450.3100,456.5700,442.5000,448.8800,448.8800,1.000000,0.0000
2020-10-16,BBG000N9MNX3,454.4400,455.9499,438.8500,439.6700,439.6700,1.000000,0.0000
2020-10-19,BBG000N9MNX3,446.2400,447.0000,428.8700,430.8300,430.8300,1.000000,0.0000
2020-10-20,BBG000N9MNX3,431.7500,431.7500,419.0501,421.9400,421.9400,1.000000,0.0000
2020-10-21,BBG000N9MNX3,422.7000,432.9500,421.2500,422.6400,422.6400,1.000000,0.0000
2020-10-22,BBG000N9MNX3,441.9200,445.2300,424.5100,425.7900,425.7900,1.000000,0.0000
2020-10-23,BBG000N9MNX3,421.8400,422.8859,407.3801,420.6300,420.6300,1.000000,0.0000
2020-10-26,BBG000N9MNX3,411.6300,425.7600,410.0000,420.2800,420.2800,1.000000,0.0000
2020-10-27,BBG000N9MNX3,423.7600,430.5000,420.1000,424.6800,424.6800,1.000000,0.0000
2020-10-28,BBG000N9MNX3,416.4800,418.6000,406.0000,406.0200,406.0200,1.000000,0.0000
2020-10-29,BBG000N9MNX3,409.9600,418.0600,406.4600,410.8300,410.8300,1.000000,0.0000
2020-10-30,BBG000N9MNX3,406.8954,407.5915,379.1100,388.0400,388.0400,1.000000,0.0000
2020-11-02,BBG000N9MNX3,394.0000,406.9799,392.3000,400.5100,400.5100,1.000000,0.0000
2020-11-03,BBG000N9MNX3,409.7300,427.7700,406.6900,423.9000,423.9000,1.000000,0.0000
2020-11-04,BBG000N9MNX3,430.6200,435.4000,417.1000,420.9800,420.9800,1.000000,0.0000
2020-11-05,BBG000N9MNX3,428.3000,440.0000,424.0001,438.0900,438.0900,1.000000,0.0000
2020-11-06,BBG000N9MNX3,436.1000,436.5700,424.2800,429.9500,429.9500,1.000000,0.0000
2020-11-09,BBG000N9MNX3,439.5000,452.5000,421.0000,421.2600,421.2600,1.000000,0.0000
2020-11-10,BBG000N9MNX3,420.0900,420.0900,396.0301,410.3600,410.3600,1.000000,0.0000
2020-11-11,BBG000N9MNX3,416.4500,418.6950,410.5800,417.1300,417.1300,1.000000,0.0000
2020-11-12,BBG000N9MNX3,415.0500,423.0000,409.5200,411.7600,411.7600,1.000000,0.0000
2020-11-13,BBG000N9MNX3,410.8500,412.5319,401.6600,408.5000,408.5000,1.000000,0.0000
2020-11-16,BBG000N9MNX3,408.9300,412.4500,404.0868,408.0900,408.0900,1.000000,0.0000
2020-11-17,BBG000N9MNX3,460.1700,462.0000,433.0100,441.6100,441.6100,1.000000,0.0000
2020-11-18,BBG000N9MNX3,448.3500,496.0000,443.5001,486.6400,486.6400,1.000000,0.0000
2020-11-19,BBG000N9MNX3,492.0000,508.6112,487.5700,499.2700,499.2700,1.000000,0.0000
2020-11-20,BBG000N9MNX3,497.9900,502.5000,489.0600,489.6100,489.6100,1.000000,0.0000
2020-11-23,BBG000N9MNX3,503.5000,526.0000,501.7900,521.8500,521.8500,1.000000,0.0000
2020-11-24,BBG000N9MNX3,540.4000,559.9900,526.2000,555.3800,555.3800,1.000000,0.0000
2020-11-25,BBG000N9MNX3,550.0600,574.0000,545.3700,574.0000,574.0000,1.000000,0.0000
2020-11-27,BBG000N9MNX3,581.1600,598.7800,578.4500,585.7600,585.7600,1.000000,0.0000
2020-11-30,BBG000N9MNX3,602.2100,607.8000,554.5100,567.6000,567.6000,1.000000,0.0000
2020-12-01,BBG000N9MNX3,597.5900,597.8500,572.0500,584.7600,584.7600,1.000000,0.0000
2020-12-02,BBG000N9MNX3,556.4400,571.5400,541.2100,568.8200,568.8200,1.000000,0.0000
2020-12-03,BBG000N9MNX3,590.0200,598.9700,582.4300,593.3800,593.3800,1.000000,0.0000
2020-12-04,BBG000N9MNX3,591.0100,599.0400,585.5000,599.0400,599.0400,1.000000,0.0000
2020-12-07,BBG000N9MNX3,604.9197,648.7856,603.0500,641.7600,641.7600,1.000000,0.0000
2020-12-08,BBG000N9MNX3,625.5050,651.2800,618.5000,649.8800,649.8800,1.000000,0.0000
2020-12-09,BBG000N9MNX3,653.6900,654.3200,588.0000,604.4800,604.4800,1.000000,0.0000
2020-12-10,BBG000N9MNX3,574.3700,627.7500,566.3400,627.0700,627.0700,1.000000,0.0000
2020-12-11,BBG000N9MNX3,615.0100,624.0000,596.8000,609.9900,609.9900,1.000000,0.0000
2020-12-14,BBG000N9MNX3,619.0000,642.7499,610.2001,639.8300,639.8300,1.000000,0.0000
2020-12-15,BBG000N9MNX3,643.2800,646.9000,623.8000,633.2500,633.2500,1.000000,0.0000
2020-12-16,BBG000N9MNX3,628.2300,632.5000,605.0000,622.7700,622.7700,1.000000,0.0000
2020-12-17,BBG000N9MNX3,628.1900,658.8200,619.5000,655.9000,655.9000,1.000000,0.0000
2020-12-18,BBG000N9MNX3,668.9000,695.0000,628.5400,695.0000,695.0000,1.000000,0.0000
2020-12-21,BBG000N9MNX3,666.2400,668.5000,646.0700,649.8600,649.8600,1.000000,0.0000
2020-12-22,BBG000N9MNX3,648.0000,649.8800,614.2300,640.3400,640.3400,1.000000,0.0000
2020-12-23,BBG000N9MNX3,632.2000,651.4999,622.5701,645.9800,645.9800,1.000000,0.0000
2020-12-24,BBG000N9MNX3,642.9900,666.0900,641.0000,661.7700,661.7700,1.000000,0.0000
2020-12-28,BBG000N9MNX3,674.5100,681.4000,660.8000,663.6900,663.6900,1.000000,0.0000
2020-12-29,BBG000N9MNX3,661.0000,669.9000,655.0000,665.9900,665.9900,1.000000,0.0000
2020-12-30,BBG000N9MNX3,672.0000,696.6000,668.3603,694.7800,694.7800,1.000000,0.0000
2020-12-31,BBG000N9MNX3,699.9900,718.7200,691.1200,705.6700,705.6700,1.000000,0.0000
2021-01-04,BBG000N9MNX3,719.4600,744.4899,717.1895,729.7700,729.7700,1.000000,0.0000
2021-01-05,BBG000N9MNX3,723.6600,740.8400,719.2000,735.1100,735.1100,1.000000,0.0000
2021-01-06,BBG000N9MNX3,758.4900,774.0000,749.1000,755.9800,755.9800,1.000000,0.0000
2021-01-07,BBG000N9MNX3,777.6300,816.9900,775.2000,816.0400,816.0400,1.000000,0.0000
2021-01-08,BBG000N9MNX3,856.0000,884.4900,838.3900,880.0200,880.0200,1.000000,0.0000
2021-01-11,BBG000N9MNX3,849.4000,854.4300,803.6222,811.1900,811.1900,1.000000,0.0000
2021-01-12,BBG000N9MNX3,831.0000,868.0000,827.3400,849.4400,849.4400,1.000000,0.0000
2021-01-13,BBG000N9MNX3,852.7600,860.4700,832.0000,854.4100,854.4100,1.000000,0.0000
2021-01-14,BBG000N9MNX3,843.3900,863.0000,838.7500,845.0000,845.0000,1.000000,0.0000
2021-01-15,BBG000N9MNX3,852.0000,859.9000,819.1000,826.1600,826.1600,1.000000,0.0000
2021-01-19,BBG000N9MNX3,837.8000,850.0000,833.0000,844.5500,844.5500,1.000000,0.0000
2021-01-20,BBG000N9MNX3,858.7400,859.5000,837.2800,850.4500,850.4500,1.000000,0.0000
2021-01-21,BBG000N9MNX3,855.0000,855.7199,841.4201,844.9900,844.9900,1.000000,0.0000
2021-01-22,BBG000N9MNX3,834.3100,848.0000,828.6200,846.6400,846.6400,1.000000,0.0000
2021-01-25,BBG000N9MNX3,855.0000,900.4000,838.8201,880.8000,880.8000,1.000000,0.0000
2021-01-26,BBG000N9MNX3,891.3800,895.9000,871.6000,883.0900,883.0900,1.000000,0.0000
